"","SEQNO","ASSET","STRUC_TYPE","MDE_STRUCT","STRUC_DTAL","SW_CAT","PROP_NAME","ACCS_STRT","DEPARTMENT","SEDCONPMT","APPR_DATE","FINAL_DATE","TOTAL_DA","RCN","COMMENTS","POINT_X","POINT_Y","LAND_USE","UPDATE_BY","L_UPDATE","GISOBJID","SW_FILE","P_ST_ADD","MDE","MDN","EASEMENT","COVENANT","STATUS","INSP_REG","Acct","Type_Desc","lulc_70","lulc_40","lulc_30","lulc_20","year","site","lulc_unknown"
"34","2532.06",13343,"FSU","OTH","FS @ OG #2 & INF#2","UG","Cloverleaf Center (Cloverleaf Center II HOA)","Galic Ct","SWM-RESID-DEP",9402010003,"08/01/1994 12:00:00 AM +0000","12/10/1998 12:00:00 AM +0000","5","85",NA,1235780.59866,557472.727826,13,NA,NA,100002919,"1-88156","Galic Ct","720","490","12846/214","12846/211","I","INSP-REG03","C000134","Flow splitter underground",0,0,1.7156458357349,2048.55036187917,"2010","cr",0
"35","2532.09",13344,"FSU","OTH","FS @ OG #3 & INF#3","UG","Cloverleaf Center (Cloverleaf Center II HOA)","Shamrock Glen Cir","SWM-RESID-DEP",9402010003,"08/01/1994 12:00:00 AM +0000","12/10/1998 12:00:00 AM +0000","5","85",NA,1236029.20184,557447.230173,13,NA,NA,100002920,"1-88156","Shamrock Glen Cir","720","490","12846/214","12846/211","I","INSP-REG03","C000134","Flow splitter underground",0,13.4088149605086,0,6453.16442027222,"2010","cr",0
"36","2532.03",13342,"FSU","OTH","FS @ OG #1 & INF#1","UG","Cloverleaf Center (Cloverleaf Center II HOA)","Shamrock Glen Dr","SWM-RESID-DEP",9402010003,"08/01/1994 12:00:00 AM +0000","12/10/1998 12:00:00 AM +0000","5","85",NA,1235233.86813,557613.700641,13,NA,NA,100002921,"1-88156","Shamrock Glen Dr","720","490","12846/214","12846/211","I","INSP-REG03","C000134","Flow splitter underground",1283.76423306763,62.8686579712667,0,1849.10694866069,"2010","cr",0
"37","220972.02",10284,"FSU","OTH",NA,"UG","Churchill Day Care  (Hayat Children's Center)","13100 Diamond Hill Dr","SWM-COMM",994060003,"06/04/1999 12:00:00 AM +0000","03/25/2003 12:00:00 AM +0000","1","0",NA,1235086.32742,556932.834549,14,NA,NA,100000228,"1-96085","13100 Diamond Hill Dr","722","497","14691/542","14691/563","I","INSP-REG03","03187198","Flow splitter underground",2002.59845462069,68.6430402696133,1311.74922007095,20669.522162803,"2010","cr",0
"38","3340.02",10147,"FS","OTH",NA,"AG","Milestone Center (Amber Ridge at Milestone CA)","Amber Ridge Cir","SWM-RESID",956200001,"09/01/1995 12:00:00 AM +0000","04/26/2000 12:00:00 AM +0000","6","82",NA,1241294.46821,557132.831196,13,NA,NA,100000147,"1-90171","Amber Ridge Cir",NA,NA,NA,NA,"I","INSP-REG03","03107426","Flow splitter",613.528794316575,0,0,594.826637050021,"2010","cr",0
"39","3340.04",10146,"FS","OTH",NA,"AG","Milestone Center (Amber Ridge at Milestone CA)","Amber Ridge Cir","SWM-RESID-DEP",956200001,"09/01/1995 12:00:00 AM +0000","04/26/2000 12:00:00 AM +0000","6","82",NA,1241520.43922,557155.557857,13,NA,NA,100000146,"1-90171","Amber Ridge Cir",NA,NA,NA,NA,"I","INSP-REG03","03107095","Flow splitter",1405.86341377534,0,0,24786.1363481786,"2010","cr",0
"40","3340.06",10098,"FS","OTH",NA,"AG","Milestone Center (Amber Ridge at Milestone CA)","Amber Ridge Cir","SWM-RESID-DEP",956200001,"09/01/1995 12:00:00 AM +0000","04/26/2000 12:00:00 AM +0000","6","82",NA,1241919.78488,557330.880341,13,NA,NA,100000098,"1-90171","Amber Ridge Cir",NA,NA,"13633/443",NA,"I","INSP-REG03","03107095","Flow splitter",605.917531938292,0,0,0,"2010","cr",0
"41","3347.02",10207,"FS","OTH","DIV STRUC #3","AG","Milestone Townhouses Assoc.","Panthers Ridge Dr","SWM-RESID-DEP",953310003,"10/18/1995 12:00:00 AM +0000","11/19/2001 12:00:00 AM +0000","2","82",NA,1241027.00385,556591.108198,13,NA,NA,100000207,"1-90171","Panthers Ridge Dr",NA,NA,NA,NA,"I","INSP-REG03","03121212","Flow splitter",4813.38494240725,0,0,948.003567568026,"2010","cr",0
"42","3347.04",10108,"FS","OTH","DIV STRUC #23","AG","Milestone Townhouses Assoc.","Panthers Ridge Dr","SWM-RESID-DEP",953310003,"10/18/1995 12:00:00 AM +0000","11/19/2001 12:00:00 AM +0000","2","82",NA,1241765.86163,556585.741083,13,NA,NA,100000108,"1-90171","Panthers Ridge Dr",NA,NA,NA,NA,"I","INSP-REG03","03120797","Flow splitter",360.429587772116,0,0,15019.8140342049,"2010","cr",0
"43","220972",12533,"SFU","FUND",NA,"UG","Churchill Day Care  (Hayat Children's Center)","13100 Diamond Hill Dr","SWM-COMM",994060003,"06/04/1999 12:00:00 AM +0000","03/25/2003 12:00:00 AM +0000","1","0",NA,1235097.38514,556935.806656,14,NA,NA,100002477,"1-96085","13100 Diamond Hill Dr","722","497","14691/542","14691/563","I","INSP-REG03","03187198","Sand filter, underground",2002.59845462069,68.6430402696133,1311.74922007095,20669.522162803,"2010","cr",0
"44","2489",12288,"SEPSF","FUND",NA,"UG","Cloverleaf Center","Blossom Hill Way","SWM-RESID-DEP",0,"03/01/1994 12:00:00 AM +0000","12/10/1998 12:00:00 AM +0000","2","0",NA,1235076.84646,557702.549873,13,NA,NA,100002232,"1-88156","Blossom Hill Way",NA,NA,NA,NA,"I","INSP-REG03","C000077","Oil/grit separator and sand filter",126.740834676195,411.045207899064,0,670.553294074722,"2010","cr",0
