"","-(stores_empty$stores_remain[i + ((j - 1) * nrow(bmp))] - incoming_runoff_test + outflow)"
"94",-719.807430244601
"95",-34175.662877931
"96",-32823.3723067924
"97",-19301.2576834335
"98",-3600.47038096664
"99",-105.674746246255
"100",-114.310128535226
"101",-114.324469427486
"102",-106.916726040546
"103",-4322.76393995316
"104",-623.934938129726
"105",-576.092606412525
"106",-340.06030536176
"107",-108800.379596201
"108",-30091.0463842779
"109",-2256.24355087748
"110",-2063.40644925837
"111",-228.886687224708
"112",-327.22658457439
"113",-241.740836513162
"114",-5742.4609804515
"115",-6938.22310001856
"116",-684.378555363218
"117",-697.177030875071
"118",-781.160242144496
"119",-499.1130178243
"120",-211.663105843258
"121",-556.931969509096
"122",-323.378485352385
"123",-67748.6773169587
"124",-347.217718726657
"125",-695.051094659451
"126",-997.259273724859
"127",-113.819859759545
"128",-114.814800901296
"129",-112.961729830768
"130",-114.310154336327
"131",-114.324497216677
"132",-113.70427010708
"133",-114.324494673024
"134",-114.324479412633
"135",-87.2715978522802
"136",-114.324475029298
"137",-113.573033792087
"138",-114.814784775598
"139",-114.31012337483
"140",-114.310120794727
"141",-21690.0440440288
"142",-113.199524839244
"143",-114.310102733409
"144",-114.814773164594
"145",-113.331035459695
"146",-114.324441704869
"147",-113.092945037592
"148",-107.062562946172
"149",-108.856070215601
"150",-114.310092412002
"151",-2742.09261541798
"152",-53081.541928486
"153",-17455.7934917423
"154",-3974.35770759311
"155",-114.814778970211
"156",-114.3244569672
"157",-112.624914800849
"158",-112.624914800849
"159",-114.81477638914
"160",-114.324451877501
"161",-113.199524839244
"162",-4192.60743455884
"163",-114.814768003555
"164",-6562.67593200705
"165",-46344.4385649669
"166",-80672.9675825482
"167",-20973.5953833053
"168",-114.814766068286
"169",-114.310089831811
"170",-114.814767359288
"171",-43464.9849138021
"172",-1205.33243762824
"173",-13111.7361912507
"174",-15972.2379286847
"175",-13809.1842661856
"176",-2350.37019349084
"177",-5543.96706762597
"178",-2765.65462115097
"179",-595.614860489203
"180",-34174.6535336397
"181",-32749.7446135847
"182",-19297.0375890893
"183",-3599.96576193329
"184",-96.3494924925102
"185",-113.620257070452
"186",-113.648938854972
"187",-98.8334520810925
"188",-4322.52787990632
"189",-621.869876259452
"190",-575.587990602828
"191",-335.12061072352
"192",-108799.370303512
"193",-30037.5899907781
"194",-2255.23432397717
"195",-1959.81289851674
"196",-169.773374449415
"197",-319.45316914878
"198",-214.481673026325
"199",-5724.921960903
"200",-6932.44620003712
"201",-682.857110726436
"202",-632.354061750143
"203",-780.153817622326
"204",-498.226035648601
"205",-135.326211686516
"206",-556.863939018192
"207",-322.756970704769
"208",-67747.6824116951
"209",-298.435437453315
"210",-162.102189318903
"211",-996.75465856083
"212",-112.639719519089
"213",-114.629601802592
"214",-110.923459661537
"215",-113.620308672654
"216",-113.648994433354
"217",-112.408540214159
"218",-113.648989346048
"219",-113.648958825266
"220",-59.5431957045605
"221",-113.648950058596
"222",-112.146067584174
"223",-114.629569551196
"224",-113.620246749661
"225",-113.620241589454
"226",-21675.9658658354
"227",-111.399049678489
"228",-113.620205466818
"229",-114.629546329189
"230",-111.662070919389
"231",-113.648883409738
"232",-111.185890075185
"233",-99.1251258923444
"234",-102.712140431201
"235",-113.620184824003
"236",-2741.58800861373
"237",-53017.8671903052
"238",-17395.5869834846
"239",-3960.71541518622
"240",-114.629557940422
"241",-113.6489139344
"242",-110.249829601697
"243",-110.249829601697
"244",-114.629552778281
"245",-113.648903755001
"246",-111.399049678489
"247",-4191.59820245101
"248",-114.629536007111
"249",-6562.17130845854
"250",-46295.3632410449
"251",-80672.4629428742
"252",-20973.0907666106
"253",-114.629532136571
"254",-113.620179663622
"255",-114.629534718576
"256",-43576.5021791233
"257",-1205.83705214745
"258",-13121.0542067365
"259",-15972.7425754535
"260",-13820.2490775372
"261",-2354.45176341209
"262",-5559.75873429264
"263",-2766.15925501993
"264",-597.959304933647
"265",-34175.662877931
"266",-32841.1251691403
"267",-19301.2576834335
"268",-3600.47038096664
"269",-96.6689369369547
"270",-113.939701514896
"271",-113.968383299417
"272",-99.152896525537
"273",-4334.53621323965
"274",-623.60876514834
"275",-576.092606412525
"276",-336.078944056854
"277",-108800.379596201
"278",-30091.0463842779
"279",-2256.24355087748
"280",-1965.83234296118
"281",-170.573374449415
"282",-320.383724704335
"283",-215.228895248547
"284",-5740.921960903
"285",-6951.73508892601
"286",-684.378555363218
"287",-634.470728416809
"288",-781.160242144496
"289",-499.61492453749
"290",-136.126211686516
"291",-558.411161240414
"292",-323.656970704769
"293",-67748.6773169587
"294",-299.535437453315
"295",-165.513300430014
"296",-997.259273724859
"297",-112.959163963534
"298",-114.949046247036
"299",-111.242904105981
"300",-113.939753117099
"301",-113.968438877799
"302",-112.727984658604
"303",-113.968433790493
"304",-113.968403269711
"305",-59.8626401490049
"306",-113.968394503041
"307",-112.465512028618
"308",-114.94901399564
"309",-113.939691194105
"310",-113.939686033898
"311",-21690.0440440288
"312",-111.718494122933
"313",-113.939649911262
"314",-114.948990773633
"315",-111.981515363834
"316",-113.968327854183
"317",-111.505334519629
"318",-99.4445703367889
"319",-103.031584875646
"320",-113.939629268448
"321",-2742.09261541798
"322",-53081.541928486
"323",-17444.2425390402
"324",-3971.793192964
"325",-114.949002384866
"326",-113.968358378845
"327",-110.569274046142
"328",-110.569274046142
"329",-114.948997222725
"330",-113.968348199446
"331",-111.718494122933
"332",-4192.60743455884
"333",-114.948980451555
"334",-6562.67593200705
"335",-46344.4385649669
"336",-80672.9675825482
"337",-20973.5953833053
"338",-114.948976581016
"339",-113.939624108067
"340",-114.948979163021
"341",-43576.5021791233
"342",-1205.83705214745
"343",-13121.0542067365
"344",-15972.7425754535
"345",-13820.2490775372
"346",-2354.45176341209
"347",-5575.5504009593
"348",-2766.15925501993
"349",-600.303749378092
"350",-34175.662877931
"351",-32932.5057246958
"352",-19301.2576834335
"353",-3600.47038096664
"354",-96.9883813813991
"355",-114.25914595934
"356",-114.287827743861
"357",-99.4723409699814
"358",-4334.53621323965
"359",-625.347654037229
"360",-576.092606412525
"361",-337.037277390187
"362",-108800.379596201
"363",-30091.0463842779
"364",-2256.24355087748
"365",-1971.85178740563
"366",-171.373374449415
"367",-321.314280259891
"368",-215.976117470769
"369",-5756.921960903
"370",-6951.73508892601
"371",-684.378555363218
"372",-636.587395083476
"373",-781.160242144496
"374",-501.003813426379
"375",-136.926211686516
"376",-558.411161240414
"377",-324.556970704769
"378",-67748.6773169587
"379",-300.635437453315
"380",-168.924411541125
"381",-997.259273724859
"382",-113.278608407978
"383",-115.268490691481
"384",-111.562348550426
"385",-114.259197561543
"386",-114.287883322243
"387",-113.047429103048
"388",-114.287878234937
"389",-114.287847714155
"390",-60.1820845934494
"391",-114.287838947485
"392",-112.784956473063
"393",-115.268458440084
"394",-114.259135638549
"395",-114.259130478342
"396",-21690.0440440288
"397",-112.037938567378
"398",-114.259094355707
"399",-115.268435218078
"400",-112.300959808278
"401",-114.287772298627
"402",-111.824778964073
"403",-99.7640147812333
"404",-103.35102932009
"405",-114.259073712892
"406",-2742.09261541798
"407",-53081.541928486
"408",-17492.8980945957
"409",-3982.87097074177
"410",-115.268446829311
"411",-114.287802823289
"412",-110.888718490586
"413",-110.888718490586
"414",-115.26844166717
"415",-114.28779264389
"416",-112.037938567378
"417",-4192.60743455884
"418",-115.268424896
"419",-6562.67593200705
"420",-46344.4385649669
"421",-80672.9675825482
"422",-20973.5953833053
"423",-115.26842102546
"424",-114.259068552511
"425",-115.268423607465
"426",-43455.4827346788
"427",-1202.49538548079
"428",-13084.6819845142
"429",-15928.4953532312
"430",-13781.9351886484
"431",-2347.91843007875
"432",-5505.03393477229
"433",-2758.49536613104
"434",-476.111179622693
"435",-34080.9906557088
"436",-32767.4974759327
"437",-19247.7799056558
"438",-3590.49538096664
"439",-87.6631276276542
"440",-113.569274494566
"441",-113.612297171347
"442",-91.3890670105277
"443",-4310.75560661983
"444",-623.282592166955
"445",-574.495384190303
"446",-332.097582751947
"447",-108498.990707312
"448",-30007.5436065002
"449",-2249.9907730997
"450",-1868.258236664
"451",-112.260061674123
"452",-313.54086483428
"453",-188.716953983932
"454",-5739.3829413545
"455",-6918.93421112967
"456",-682.478555363218
"457",-571.764425958547
"458",-778.99357547783
"459",-498.72794236179
"460",-60.5893175297743
"461",-555.384747286874
"462",-323.035456057154
"463",-67561.0050947364
"464",-251.853156179972
"465",364.024493799424
"466",-994.49538483597
"467",-112.098468167523
"468",-114.763847148333
"469",-109.524078381194
"470",-113.56935189787
"471",-113.61238053892
"472",-111.751699210128
"473",-113.612372907961
"474",-113.612327126788
"475",-32.4536824457296
"476",-113.612313976784
"477",-111.35799026515
"478",-114.763798771238
"479",-113.56925901338
"480",-113.569251273069
"481",-21629.9218218066
"482",-110.237463406622
"483",-113.569197089115
"484",-114.763763938227
"485",-110.631995267973
"486",-113.612214003496
"487",-109.917724001666
"488",-91.8265777274055
"489",-97.2070995356908
"490",-113.569166124894
"491",-2734.49539319575
"492",-52934.3252618193
"493",-17432.691586338
"494",-3969.22867833488
"495",-114.763781355077
"496",-113.61225979049
"497",-108.513633291435
"498",-108.513633291435
"499",-114.763773611866
"500",-113.612244521391
"501",-110.237463406622
"502",-4180.99076789217
"503",-114.763748455111
"504",-6544.49537645149
"505",-46215.924676078
"506",-80449.495360326
"507",-20915.4953833053
"508",-114.763742649302
"509",-113.569158384322
"510",-114.763746522309
"511",-43464.9849138021
"512",-1205.33243762824
"513",-13111.7361912507
"514",-15972.2379286847
"515",-13809.1842661856
"516",-2350.37019349084
"517",-5434.51746858527
"518",-2765.65462115097
"519",-351.918609867294
"520",-34174.6535336397
"521",-32658.3640580292
"522",-19297.0375890893
"523",-3599.96576193329
"524",-78.3378738739093
"525",-112.879403029792
"526",-112.936766598833
"527",-83.3057930510739
"528",-4310.51954657299
"529",-621.217530296681
"530",-575.587990602828
"531",-327.157888113707
"532",-108799.370303512
"533",-30037.5899907781
"534",-2255.23432397717
"535",-1764.66468592236
"536",-53.1467488988303
"537",-305.76744940867
"538",-161.457790497094
"539",-5721.84392180599
"540",-6913.15731114823
"541",-682.857110726436
"542",-506.941456833619
"543",-780.153817622326
"544",-496.837146759712
"545",15.7475766269676
"546",-555.316716795969
"547",-321.856970704769
"548",-67747.6824116951
"549",-203.070874906629
"550",896.973399139972
"551",-996.75465856083
"552",-110.918327927068
"553",-114.310157358148
"554",-107.485808211962
"555",-112.879506234198
"556",-112.936877755597
"557",-110.455969317208
"558",-112.936867580985
"559",-112.936806539421
"560",-4.72528029800982
"561",-112.936789006082
"562",-109.931024057237
"563",-114.310125106751
"564",-112.87938238821
"565",-112.879372067796
"566",-21675.9658658354
"567",-108.436988245867
"568",-112.879299822524
"569",-114.310101884744
"570",-108.963030727667
"571",-112.936655708365
"572",-108.010669039258
"573",-83.8891406735778
"574",-91.0631697512914
"575",-112.879258536895
"576",-2741.58800861373
"577",-53017.8671903052
"578",-17372.4850780803
"579",-3955.58638592799
"580",-114.310113495977
"581",-112.93671675769
"582",-106.138548092283
"583",-106.138548092283
"584",-114.310108333836
"585",-112.936696398891
"586",-108.436988245867
"587",-4191.59820245101
"588",-114.310091562666
"589",-6562.17130845854
"590",-46295.3632410449
"591",-80672.4629428742
"592",-20973.0907666106
"593",-114.310087692127
"594",-112.879248216134
"595",-114.310090274132
"596",-43474.4870929254
"597",-1204.82782310903
"598",-13102.418175765
"599",-15971.7332819159
"600",-13798.119454834
"601",-2352.82195690293
"602",-5364.00100239826
"603",-2765.14998728201
"604",-227.726040111896
"605",-34173.6441893485
"606",-32584.7363648215
"607",-19292.8174947451
"608",-3599.46114289993
"609",-69.0126201201644
"610",-112.189531565018
"611",-112.261236026319
"612",-75.2225190916202
"613",-4310.28348652615
"614",-619.152468426407
"615",-575.083374793131
"616",-322.218193475467
"617",-108798.361010824
"618",-30067.6363750561
"619",-2254.22509707687
"620",-1661.07113518073
"621",5.96656387646216
"622",-297.99403398306
"623",-134.198627010257
"624",-5704.30490225749
"625",-6907.38041116679
"626",-683.235666089654
"627",-442.11848770869
"628",-779.147393100156
"629",-495.950164584012
"630",92.0844707837095
"631",-555.248686305065
"632",-321.235456057154
"633",-67746.6875064315
"634",-154.288593633287
"635",1429.92230448052
"636",-996.2500433968
"637",-109.738187686613
"638",-114.124958259444
"639",-105.447538042731
"640",-112.189660570525
"641",-112.261374972274
"642",-109.160239424287
"643",-112.261362254009
"644",-112.261285952054
"645",23.00312184971
"646",-112.26126403538
"647",-108.504057849324
"648",-114.124909882349
"649",-112.18950576304
"650",-112.189492862523
"651",-21661.8876876419
"652",-106.636513085111
"653",-112.189402555933
"654",-114.124875049339
"655",-107.294066187362
"656",-112.261097413234
"657",-106.10361407685
"658",-75.95170361975
"659",-84.9192399668921
"660",-112.189350948897
"661",-2741.08340180949
"662",-52954.1924521245
"663",-17312.2785698227
"664",-3941.9440935211
"665",-114.124892466188
"666",-112.26117372489
"667",-103.763462893132
"668",-103.763462893132
"669",-114.124884722977
"670",-112.261148276392
"671",-106.636513085111
"672",-4190.58897034318
"673",-114.124859566222
"674",-6561.66668491004
"675",-46246.2879171229
"676",-80671.9583032002
"677",-20972.586149916
"678",-114.124853760413
"679",-112.189338047945
"680",-114.12485763342
"681",-43372.4720067274
"682",-1204.82782310903
"683",-13102.418175765
"684",-15971.7332819159
"685",-13798.119454834
"686",-2344.65881706044
"687",-5207.17640335756
"688",-2765.14998728201
"689",23.0035438433457
"690",-34173.6441893485
"691",-32346.1004228507
"692",-19292.8174947451
"693",-3599.46114289993
"694",-50.0426681682302
"695",-110.490344191025
"696",-110.590730436847
"697",-58.7365267282683
"698",-4297.80303309914
"699",-613.283455796969
"700",-575.083374793131
"701",-311.380470865654
"702",-108798.361010824
"703",-29960.7235880564
"704",-2254.22509707687
"705",-1447.86458925303
"706",124.993189427047
"707",-281.516647576284
"708",-78.9330778143597
"709",-5653.22686316049
"710",-6876.53772231502
"711",-682.09277681609
"712",-310.355882792166
"713",-779.147393100156
"714",-492.787311343725
"715",245.558259097193
"716",-553.565403101034
"717",-319.092426761923
"718",-67746.6875064315
"719",-55.6240310866014
"720",2499.23122627273
"721",-996.2500433968
"722",-107.058462761258
"723",-113.435115617591
"724",-101.051553259823
"725",-110.490524798735
"726",-110.590924961184
"727",-106.249335194002
"728",-110.590907155613
"729",-110.590800332876
"730",78.7793705895939
"731",-110.590769649532
"732",-105.330680989053
"733",-113.4350349891
"734",-110.490308068256
"735",-110.490290007532
"736",-21661.8876876419
"737",-102.716118319155
"738",-110.490163578306
"739",-113.434976934083
"740",-103.636692662306
"741",-110.590536378528
"742",-101.970059707591
"743",-59.75738506765
"744",-72.3119359536489
"745",-110.490091328455
"746",-2741.08340180949
"747",-52954.1924521245
"748",-17143.2099977517
"749",-3903.58173092955
"750",-113.435005962166
"751",-110.590643214846
"752",-98.6938480503846
"753",-98.6938480503846
"754",-113.434993056813
"755",-110.590607586949
"756",-102.716118319155
"757",-4190.58897034318
"758",-113.434951128888
"759",-6561.66668491004
"760",-46246.2879171229
"761",-80671.9583032002
"762",-20972.586149916
"763",-113.43494145254
"764",-110.490073267123
"765",-113.434947907552
"766",-43270.4569205295
"767",-1203.8185940706
"768",-13083.7821447935
"769",-15970.7239883784
"770",-13775.9898321307
"771",-2342.20705364835
"772",-5050.35180431687
"773",-2764.14071954409
"774",273.733127798587
"775",-34171.625500766
"776",-32107.4644808799
"777",-19284.3773060566
"778",-3598.45190483322
"779",-31.0727162162959
"780",-108.791156817032
"781",-108.920224847374
"782",-42.2505343649164
"783",-4285.32257967213
"784",-607.414443167532
"785",-574.074143173737
"786",-300.542748255841
"787",-108796.342425448
"788",-29930.6772037785
"789",-2252.20664327627
"790",-1234.65804332532
"791",244.019814977632
"792",-265.039261169508
"793",-23.6675286184624
"794",-5602.14882406348
"795",-6845.69503346325
"796",-680.949887542526
"797",-178.593277875642
"798",-779.301210722482
"799",-489.624458103437
"800",399.032047410677
"801",-551.882119897004
"802",-316.949397466692
"803",-67744.6976959044
"804",43.0405314600839
"805",3568.54014806494
"806",-995.24081306874
"807",-104.378737835903
"808",-112.745272975739
"809",-96.6555684769154
"810",-108.791389026945
"811",-108.920474950094
"812",-103.338430963717
"813",-108.920452057216
"814",-108.920314713698
"815",134.555619329478
"816",-108.920275263684
"817",-102.157304128783
"818",-112.745160095851
"819",-108.791110373472
"820",-108.791087152541
"821",-21633.7313312551
"822",-98.7957235531998
"823",-108.790924600679
"824",-112.745078818827
"825",-99.979319137251
"826",-108.919975343822
"827",-97.8365053383307
"828",-43.56306651555
"829",-59.7046319404058
"830",-108.790831708014
"831",-2740.07418820099
"832",-52974.0596424298
"833",-16974.1414256808
"834",-3865.21936833799
"835",-112.745119458143
"836",-108.920112704802
"837",-93.6242332076374
"838",-93.6242332076374
"839",-112.74510139065
"840",-108.920066897506
"841",-98.7957235531998
"842",-4188.57050612752
"843",-112.745042691555
"844",-6560.65743781302
"845",-46276.6511581678
"846",-80670.9490238523
"847",-20971.5769165266
"848",-112.745029144667
"849",-108.790808486301
"850",-112.745038181684
"851",-43168.4418343316
"852",-1204.32320858981
"853",-13093.1001602792
"854",-15971.2286351471
"855",-13787.0546434823
"856",-2340.57724713919
"857",-4893.52720527617
"858",-2764.64535341305
"859",524.462711753829
"860",-34172.6348450572
"861",-31868.8285389091
"862",-19288.5974004009
"863",-3598.95652386658
"864",-12.1027642643617
"865",-107.091969443039
"866",-107.249719257902
"867",-25.7645420015645
"868",-4272.84212624511
"869",-601.545430538095
"870",-574.578758983434
"871",-289.705025646028
"872",-108797.351718136
"873",-29907.2671945566
"874",-2253.21587017657
"875",-1021.45149739761
"876",363.046440528217
"877",-248.561874762732
"878",31.5980205774348
"879",-5551.07078496648
"880",-6814.85234461148
"881",-679.806998268962
"882",-46.8306729591174
"883",-779.455028344809
"884",-486.461604863149
"885",552.505835724161
"886",-550.198836692973
"887",-314.806368171461
"888",-67745.692601168
"889",141.705094006769
"890",4637.84906985714
"891",-995.74542823277
"892",-101.699012910548
"893",-112.055430333886
"894",-92.2595836940077
"895",-107.092253255154
"896",-107.250024939004
"897",-100.427526733432
"898",-107.24999695882
"899",-107.24982909452
"900",190.331868069362
"901",-107.249780877836
"902",-98.9839272685121
"903",-112.055285202602
"904",-107.091912678688
"905",-107.09188429755
"906",-21647.8095094485
"907",-94.8753287872442
"908",-107.091685623053
"909",-112.055180703571
"910",-96.3219456121957
"911",-107.249414309115
"912",-93.7029509690709
"913",-27.36874796345
"914",-47.0973279271626
"915",-107.091572087573
"916",-2740.57879500524
"917",-52993.926832735
"918",-16805.0728536098
"919",-3826.85700574643
"920",-112.05523295412
"921",-107.249582194758
"922",-88.5546183648902
"923",-88.5546183648902
"924",-112.055209724486
"925",-107.249526208063
"926",-94.8753287872442
"927",-4189.57973823535
"928",-112.055134254221
"929",-6561.16206136153
"930",-46178.5005103238
"931",-80671.4536635262
"932",-20972.0815332213
"933",-112.055116836794
"934",-107.091543705478
"935",-112.055128455816
"936",-42954.9094828125
"937",-1202.80936503218
"938",-13101.5183360442
"939",-15969.7146948408
"940",-13792.1740983163
"941",-2334.86587070879
"942",-4650.39447338179
"943",-2763.13145180616
"944",901.729309908913
"945",-34169.6068121835
"946",-31465.184348175
"947",-19275.9371173682
"948",-3597.44266676651
"949",16.5118858857619
"950",-104.383466159828
"951",-104.584238651471
"952",-0.875831234314363
"953",-4248.11727943793
"954",-591.872467149494
"955",-574.662133776565
"956",-272.969275064642
"957",-108794.323840071
"958",-29830.4007918349
"959",-2250.18818947566
"960",-698.631956283831
"961",541.986378854094
"962",-223.38051737479
"963",114.869955482392
"964",-5466.45372632097
"965",-6758.94386688938
"966",-677.142664358616
"967",151.871567749002
"968",-778.602421444965
"969",-481.022880558272
"970",783.116518194387
"971",-546.900300775816
"972",-311.141824228614
"973",-67742.7078853773
"974",290.251937826797
"975",6243.51800810101
"976",-994.231582740681
"977",-97.5197033002931
"978",-110.860944148886
"979",-85.5058842974239
"980",-104.383827375247
"981",-104.584627700146
"982",-95.9014481657826
"983",-104.584592089003
"984",-104.58437844353
"985",274.15596340141
"986",-104.584317076842
"987",-94.0641397558841
"988",-110.860750640507
"989",-104.38339391429
"990",-104.383357792842
"991",-21605.5749748682
"992",-88.8350144160885
"993",-104.38310493439
"994",-110.860611308465
"995",-90.6761631023904
"996",-104.583850534834
"997",-87.3428971929589
"998",-2.91754791307777
"999",-28.0266496850757
"1000",-104.382960434688
"1001",-2739.0649745925
"1002",-52950.1192848596
"1003",-16527.1422177256
"1004",-3763.7745729702
"1005",-110.860680975864
"1006",-104.58406420747
"1007",-80.7904738785471
"1008",-80.7904738785471
"1009",-110.860650003018
"1010",-104.583992951676
"1011",-88.8350144160885
"1012",-4186.55204191186
"1013",-110.860549375998
"1014",-6559.64819071601
"1015",-46148.1372692789
"1016",-80669.9397445043
"1017",-20970.5676831372
"1018",-110.860526152762
"1019",-104.382924312023
"1020",-110.860541644792
"1021",-42964.4116619358
"1022",-1204.32320858981
"1023",-13092.2003205584
"1024",-15971.2286351471
"1025",-13819.4231758535
"1026",-2337.31763412088
"1027",-4579.87800719478
"1028",-2764.64535341305
"1029",1025.92187966431
"1030",-34172.6348450572
"1031",-31391.5566549674
"1032",-19288.5974004009
"1033",-3598.95652386658
"1034",25.8371396395068
"1035",-103.693594695053
"1036",-103.908708078957
"1037",7.20744272513937
"1038",-4247.88121939109
"1039",-589.80740527922
"1040",-575.75474018909
"1041",-268.029580426402
"1042",-108797.351718136
"1043",-29860.4471761128
"1044",-2253.21587017657
"1045",-595.038405542199
"1046",601.099691629387
"1047",-215.60710194918
"1048",142.129118969229
"1049",-5448.91470677247
"1050",-6753.16696690794
"1051",-677.521219721834
"1052",216.694536873931
"1053",-779.762663589461
"1054",-480.135898382573
"1055",859.453412351129
"1056",-546.832270284912
"1057",-310.520309580999
"1058",-67745.692601168
"1059",339.03421910014
"1060",6776.46691344156
"1061",-995.74542823277
"1062",-96.3395630598378
"1063",-110.675745050182
"1064",-83.4676141281923
"1065",-103.693981711574
"1066",-103.909124916823
"1067",-94.6057182728623
"1068",-103.909086762027
"1069",-103.908857856163
"1070",301.88436554913
"1071",-103.90879210614
"1072",-92.637173547971
"1073",-110.675535416104
"1074",-103.69351728912
"1075",-103.693478587569
"1076",-21647.8095094485
"1077",-87.0345392553329
"1078",-103.693207667799
"1079",-110.67538447306
"1080",-89.007198562085
"1081",-103.908292239703
"1082",-85.4358422305512
"1083",5.01988914075
"1084",-21.8827199006763
"1085",-103.69305284669
"1086",-2740.57879500524
"1087",-53033.6612133455
"1088",-16466.935709468
"1089",-3750.13228056331
"1090",-110.675459946075
"1091",-103.90852117467
"1092",-78.4153886793957
"1093",-78.4153886793957
"1094",-110.675426392159
"1095",-103.908444829176
"1096",-87.0345392553329
"1097",-4189.57973823535
"1098",-110.675317379554
"1099",-6561.16206136153
"1100",-46227.5758342458
"1101",-80671.4536635262
"1102",-20972.0815332213
"1103",-110.675292221048
"1104",-103.693014143834
"1105",-110.67530900408
"1106",-42973.913841059
"1107",-1203.8185940706
"1108",-13111.7361912507
"1109",-15970.7239883784
"1110",-13808.3583645019
"1111",-2339.76939753297
"1112",-4509.36154100776
"1113",-2764.14071954409
"1114",1150.11444941971
"1115",-34171.625500766
"1116",-31317.9289617598
"1117",-19284.3773060566
"1118",-3598.45190483322
"1119",35.1623933932517
"1120",-103.003723230279
"1121",-103.233177506443
"1122",15.2907166845931
"1123",-4247.64515934425
"1124",-587.742343408946
"1125",-575.250124379393
"1126",-263.089885788162
"1127",-108796.342425448
"1128",-29890.4935603908
"1129",-2252.20664327627
"1130",-491.444854800568
"1131",660.213004404679
"1132",-207.83368652357
"1133",169.388282456067
"1134",-5431.37568722397
"1135",-6747.3900669265
"1136",-677.899775085052
"1137",281.51750599886
"1138",-780.922905733958
"1139",-479.248916206873
"1140",935.790306507871
"1141",-546.764239794008
"1142",-309.898794933384
"1143",-67744.6976959044
"1144",387.816500373483
"1145",7309.41581878211
"1146",-995.24081306874
"1147",-95.1594228193826
"1148",-110.490545951478
"1149",-81.4293439589606
"1150",-103.004136047901
"1151",-103.2336221335
"1152",-93.309988379942
"1153",-103.233581435051
"1154",-103.233337268796
"1155",329.61276769685
"1156",-103.233267135438
"1157",-91.210207340058
"1158",-110.490320191702
"1159",-103.003640663951
"1160",-103.003599382295
"1161",-21633.7313312551
"1162",-85.2340640945774
"1163",-103.003310401208
"1164",-110.490157637654
"1165",-87.3382340217796
"1166",-103.232733944572
"1167",-83.5287872681435
"1168",12.9573261945778
"1169",-15.738790116277
"1170",-103.003145258692
"1171",-2740.07418820099
"1172",-52969.9864751648
"1173",-16406.7292012103
"1174",-3736.48998815642
"1175",-110.490238916286
"1176",-103.232978141871
"1177",-76.0403034802443
"1178",-76.0403034802443
"1179",-110.490202781299
"1180",-103.232896706677
"1181",-85.2340640945774
"1182",-4188.57050612752
"1183",-110.490085383109
"1184",-6560.65743781302
"1185",-46307.0143992127
"1186",-80670.9490238523
"1187",-20971.5769165266
"1188",-110.490058289334
"1189",-103.003103975645
"1190",-110.490076363368
"1191",-42648.8642242187
"1192",-1203.8185940706
"1193",-13074.4641293077
"1194",-15970.7239883784
"1195",-13775.9898321307
"1196",-2329.97645118132
"1197",-4179.9206762597
"1198",-2764.14071954409
"1199",1653.91806177464
"1200",-34171.625500766
"1201",-30749.2765222626
"1202",-19284.3773060566
"1203",-3598.45190483322
"1204",73.4217417415646
