"","-(stores_empty$stores_remain[i + ((j - 1) * nrow(bmp))] - incoming_runoff_test + outflow)"
"4560",-66.6304602222142
"4561",-21644
"4562",-1.10529884875414
"4563",-66.629394604454
"4564",-96.4049500443993
"4565",-8.86442545531215
"4566",-67.475393920608
"4567",5.18290944872061
"4568",360.975452842505
"4569",255.158523946228
"4570",-66.6287856414252
"4571",-2735
"4572",-52998
"4573",-12796.0826794628
"4574",-2917.23808132681
"4575",-96.4052925757774
"4576",-67.4762943981484
"4577",32.796693416599
"4578",32.796693416599
"4579",-96.4051402926186
"4580",-67.4759941058719
"4581",-1.10529884875414
"4582",-4182
"4583",-96.4046455431036
"4584",-6545
"4585",-46265
"4586",-80450
"4587",-20916
"4588",-96.4045313621922
"4589",-66.6286334101923
"4590",-96.4046075313372
"4591",-41344.1813460503
"4592",-1203
"4593",-13094
"4594",-15929
"4595",-13793
"4596",-2338.21012750732
"4597",-1161.32016163277
"4598",-2759
"4599",6537.28383779072
"4600",-34082
"4601",-26451.2133229718
"4602",-19252
"4603",-3591
"4604",442.537193693171
"4605",-66.9503613560988
"4606",-67.7964739994549
"4607",369.260385829992
"4608",-4032.88079056981
"4609",-464.166905209376
"4610",-575
"4611",-31.5163496771827
"4612",-108500
"4613",-29816.3972556201
"4614",-2251
"4615",4083.46671597847
"4616",3218.08545374225
"4617",145.034287888781
"4618",1356.47675683452
"4619",-4357.19784663839
"4620",-6159.51845665056
"4621",-662.634766429861
"4622",3111.23851170413
"4623",-780
"4624",-415.723607189284
"4625",4234.27675524777
"4626",-517.40008992554
"4627",-266.630635790688
"4628",-67562
"4629",2507.45459512722
"4630",30294.4409706479
"4631",-995
"4632",-38.0245035909178
"4633",-96.7260309542435
"4634",12.6051622068882
"4635",-66.9518836210807
"4636",-67.7981135617258
"4637",-31.2047140954807
"4638",-67.7979634861958
"4639",-67.7970631231305
"4640",1528.32294893769
"4641",-67.796804506372
"4642",-23.4617715109082
"4643",-96.725079538046
"4644",-66.950056892763
"4645",-66.9499046666586
"4646",-21644
"4647",-1.42474329319859
"4648",-66.9488390488984
"4649",-96.7243944888437
"4650",-9.18386989975659
"4651",-67.7948383650525
"4652",4.86346500427616
"4653",360.656008398061
"4654",254.839079501784
"4655",-66.9482300858696
"4656",-2735
"4657",-52998
"4658",-12844.7382350183
"4659",-2928.31585910459
"4660",-96.7247370202218
"4661",-67.7957388425928
"4662",32.4772489721546
"4663",32.4772489721546
"4664",-96.724584737063
"4665",-67.7954385503164
"4666",-1.42474329319859
"4667",-4182
"4668",-96.724089987548
"4669",-6545
"4670",-46265
"4671",-80450
"4672",-20916
"4673",-96.7239758066367
"4674",-66.9480778546367
"4675",-96.7240519757817
"4676",-41465.2007904947
"4677",-1203
"4678",-13094
"4679",-15929
"4680",-13793
"4681",-2344.74346084065
"4682",-1177.11182829944
"4683",-2759
"4684",6534.93939334628
"4685",-34082
"4686",-26542.5938785273
"4687",-19252
"4688",-3591
"4689",442.217749248726
"4690",-67.2698058005432
"4691",-68.1159184438993
"4692",368.940941385548
"4693",-4044.88912390315
"4694",-465.905794098264
"4695",-575
"4696",-32.474683010516
"4697",-108500
"4698",-29899.9000333979
"4699",-2251
"4700",4077.44727153402
"4701",3217.28545374225
"4702",144.103732333225
"4703",1355.7295346123
"4704",-4373.19784663839
"4705",-6178.80734553945
"4706",-664.534766429861
"4707",3109.12184503746
"4708",-780
"4709",-417.112496078173
"4710",4233.47675524777
"4711",-518.947312147762
"4712",-267.530635790688
"4713",-67562
"4714",2506.35459512722
"4715",30291.0298595368
"4716",-995
"4717",-38.3439480353622
"4718",-97.045475398688
"4719",12.2857177624438
"4720",-67.2713280655252
"4721",-68.1175580061702
"4722",-31.5241585399251
"4723",-68.1174079306403
"4724",-68.1165075675749
"4725",1528.00350449325
"4726",-68.1162489508164
"4727",-23.7812159553527
"4728",-97.0445239824905
"4729",-67.2695013372075
"4730",-67.269349111103
"4731",-21644
"4732",-1.74418773764303
"4733",-67.2682834933429
"4734",-97.0438389332882
"4735",-9.50331434420104
"4736",-68.1142828094969
"4737",4.54402055983172
"4738",360.336563953616
"4739",254.519635057339
"4740",-67.267674530314
"4741",-2735
"4742",-52998
"4743",-12893.3937905739
"4744",-2939.39363688236
"4745",-97.0441814646662
"4746",-68.1151832870373
"4747",32.1578045277101
"4748",32.1578045277101
"4749",-97.0440291815075
"4750",-68.1148829947608
"4751",-1.74418773764303
"4752",-4182
"4753",-97.0435344319925
"4754",-6545
"4755",-46265
"4756",-80450
"4757",-20916
"4758",-97.0434202510811
"4759",-67.2675222990812
"4760",-97.0434964202261
"4761",-41586.2202349391
"4762",-1203
"4763",-13094
"4764",-15929
"4765",-13793
"4766",-2351.27679417399
"4767",-1192.90349496611
"4768",-2759
"4769",6532.59494890183
"4770",-34082
"4771",-26633.9744340829
"4772",-19252
"4773",-3591
"4774",441.898304804282
"4775",-67.5892502449876
"4776",-68.4353628883438
"4777",368.621496941103
"4778",-4056.89745723648
"4779",-467.644682987153
"4780",-575
"4781",-33.4330163438494
"4782",-108500
"4783",-29983.4028111757
"4784",-2251
"4785",4071.42782708958
"4786",3216.48545374225
"4787",143.17317677767
"4788",1354.98231239008
"4789",-4389.19784663839
"4790",-6198.09623442834
"4791",-666.434766429861
"4792",3107.00517837079
"4793",-780
"4794",-418.501384967062
"4795",4232.67675524777
"4796",-520.494534369984
"4797",-268.430635790688
"4798",-67562
"4799",2505.25459512722
"4800",30287.6187484257
"4801",-995
"4802",-38.6633924798067
"4803",-97.3649198431324
"4804",11.9662733179993
"4805",-67.5907725099696
"4806",-68.4370024506147
"4807",-31.8436029843696
"4808",-68.4368523750847
"4809",-68.4359520120194
"4810",1527.6840600488
"4811",-68.4356933952609
"4812",-24.1006603997971
"4813",-97.3639684269349
"4814",-67.5889457816519
"4815",-67.5887935555475
"4816",-21644
"4817",-2.06363218208748
"4818",-67.5877279377873
"4819",-97.3632833777326
"4820",-9.82275878864548
"4821",-68.4337272539414
"4822",4.22457611538728
"4823",360.017119509172
"4824",254.200190612895
"4825",-67.5871189747585
"4826",-2735
"4827",-52998
"4828",-12942.0493461294
"4829",-2950.47141466014
"4830",-97.3636259091107
"4831",-68.4346277314817
"4832",31.8383600832657
"4833",31.8383600832657
"4834",-97.3634736259519
"4835",-68.4343274392053
"4836",-2.06363218208748
"4837",-4182
"4838",-97.3629788764369
"4839",-6545
"4840",-46265
"4841",-80450
"4842",-20916
"4843",-97.3628646955256
"4844",-67.5869667435256
"4845",-97.3629408646706
"4846",-41707.2396793836
"4847",-1203
"4848",-13094
"4849",-15929
"4850",-13793
"4851",-2357.81012750732
"4852",-1208.69516163277
"4853",-2759
"4854",6530.25050445739
"4855",-34082
"4856",-26725.3549896385
"4857",-19252
"4858",-3591
"4859",441.578860359837
"4860",-67.9086946894321
"4861",-68.7548073327882
"4862",368.302052496659
"4863",-4068.90579056981
"4864",-469.383571876042
"4865",-575
"4866",-34.3913496771827
"4867",-108500
"4868",-30066.9055889535
"4869",-2251
"4870",4065.40838264513
"4871",3215.68545374225
"4872",142.242621222114
"4873",1354.23509016786
"4874",-4405.19784663839
"4875",-6217.38512331723
"4876",-668.334766429861
"4877",3104.88851170412
"4878",-780
"4879",-419.89027385595
"4880",4231.87675524777
"4881",-522.041756592207
"4882",-269.330635790688
"4883",-67562
"4884",2504.15459512722
"4885",30284.2076373145
"4886",-995
"4887",-38.9828369242511
"4888",-97.6843642875769
"4889",11.6468288735549
"4890",-67.9102169544141
"4891",-68.7564468950591
"4892",-32.163047428814
"4893",-68.7562968195291
"4894",-68.7553964564638
"4895",1527.36461560436
"4896",-68.7551378397053
"4897",-24.4201048442415
"4898",-97.6834128713794
"4899",-67.9083902260963
"4900",-67.9082379999919
"4901",-21644
"4902",-2.38307662653192
"4903",-67.9071723822317
"4904",-97.6827278221771
"4905",-10.1422032330899
"4906",-68.7531716983858
"4907",3.90513167094283
"4908",359.697675064727
"4909",253.88074616845
"4910",-67.9065634192029
"4911",-2735
"4912",-52998
"4913",-12990.704901685
"4914",-2961.54919243792
"4915",-97.6830703535551
"4916",-68.7540721759262
"4917",31.5189156388212
"4918",31.5189156388212
"4919",-97.6829180703964
"4920",-68.7537718836497
"4921",-2.38307662653192
"4922",-4182
"4923",-97.6824233208814
"4924",-6545
"4925",-46265
"4926",-80450
"4927",-20916
"4928",-97.68230913997
"4929",-67.90641118797
"4930",-97.682385309115
"4931",-41828.259123828
"4932",-1203
"4933",-13094
"4934",-15929
"4935",-13793
"4936",-2357.81012750732
"4937",-1224.48682829944
"4938",-2759
"4939",6527.90606001294
"4940",-34082
"4941",-26816.735545194
"4942",-19252
"4943",-3591
"4944",441.259415915393
"4945",-68.2281391338765
"4946",-69.0742517772327
"4947",367.982608052214
"4948",-4080.91412390315
"4949",-471.122460764931
"4950",-575
"4951",-35.349683010516
"4952",-108500
"4953",-30066.9055889535
"4954",-2251
"4955",4059.38893820069
"4956",3214.88545374225
"4957",141.312065666559
"4958",1353.48786794563
"4959",-4421.19784663839
"4960",-6236.67401220612
"4961",-670.234766429861
"4962",3102.77184503746
"4963",-780
"4964",-421.279162744839
"4965",4231.07675524777
"4966",-523.588978814429
"4967",-270.230635790688
"4968",-67562
"4969",2503.05459512722
"4970",30280.7965262034
"4971",-995
"4972",-39.3022813686956
"4973",-98.0038087320213
"4974",11.3273844291105
"4975",-68.2296613988585
"4976",-69.0758913395036
"4977",-32.4824918732584
"4978",-69.0757412639736
"4979",-69.0748409009083
"4980",1527.04517115991
"4981",-69.0745822841498
"4982",-24.739549288686
"4983",-98.0028573158238
"4984",-68.2278346705408
"4985",-68.2276824444364
"4986",-21644
"4987",-2.70252107097637
"4988",-68.2266168266762
"4989",-98.0021722666215
"4990",-10.4616476775344
"4991",-69.0726161428303
"4992",3.58568722649839
"4993",359.378230620283
"4994",253.561301724006
"4995",-68.2260078636474
"4996",-2735
"4997",-52998
"4998",-13039.3604572406
"4999",-2972.6269702157
"5000",-98.0025147979996
"5001",-69.0735166203706
"5002",31.1994711943768
"5003",31.1994711943768
"5004",-98.0023625148408
"5005",-69.0732163280941
"5006",-2.70252107097637
"5007",-4182
"5008",-98.0018677653258
"5009",-6545
"5010",-46265
"5011",-80450
"5012",-20916
"5013",-98.0017535844144
"5014",-68.2258556324145
"5015",-98.0018297535594
"5016",-41949.2785682725
"5017",-1203
"5018",-13094
"5019",-15929
"5020",-13793
"5021",-2352
"5022",-1240.27849496611
"5023",-2759
"5024",6525.5616155685
"5025",-34082
"5026",-26908.1161007496
"5027",-19252
"5028",-3591
"5029",440.939971470948
"5030",-68.547583578321
"5031",-69.3936962216771
"5032",367.66316360777
"5033",-4092.92245723648
"5034",-472.86134965382
"5035",-575
"5036",-36.3080163438494
"5037",-108500
"5038",-30061
"5039",-2251
"5040",4053.36949375624
"5041",3214.08545374225
"5042",140.381510111003
"5043",1352.74064572341
"5044",-4437.19784663839
"5045",-6255.96290109501
"5046",-672.134766429861
"5047",3100.65517837079
"5048",-780
"5049",-422.668051633728
"5050",4230.27675524777
"5051",-525.136201036651
"5052",-271.130635790688
"5053",-67562
"5054",2501.95459512722
"5055",30277.3854150923
"5056",-995
"5057",-39.62172581314
"5058",-98.3232531764658
"5059",11.007939984666
"5060",-68.549105843303
"5061",-69.395335783948
"5062",-32.8019363177029
"5063",-69.395185708418
"5064",-69.3942853453527
"5065",1526.72572671547
"5066",-69.3940267285942
"5067",-25.0589937331304
"5068",-98.3223017602682
"5069",-68.5472791149852
"5070",-68.5471268888808
"5071",-21644
"5072",-3.02196551542081
"5073",-68.5460612711206
"5074",-98.321616711066
"5075",-10.7810921219788
"5076",-69.3920605872747
"5077",3.26624278205394
"5078",359.058786175838
"5079",253.241857279561
"5080",-68.5454523080918
"5081",-2735
"5082",-52998
"5083",-13088.0160127961
"5084",-2983.70474799347
"5085",-98.321959242444
"5086",-69.392961064815
"5087",30.8800267499324
"5088",30.8800267499324
"5089",-98.3218069592853
"5090",-69.3926607725386
"5091",-3.02196551542081
"5092",-4182
"5093",-98.3213122097702
"5094",-6545
"5095",-46265
"5096",-80450
"5097",-20916
"5098",-98.3211980288589
"5099",-68.5453000768589
"5100",-98.3212741980039
"5101",-42070.2980127169
"5102",-1203
"5103",-13094
"5104",-15929
"5105",-13793
"5106",-2352
"5107",-1256.07016163277
"5108",-2759
"5109",6523.21717112405
"5110",-34082
"5111",-26999.4966563051
"5112",-19252
"5113",-3591
"5114",440.620527026504
"5115",-68.8670280227654
"5116",-69.7131406661215
"5117",367.343719163325
"5118",-4104.93079056981
"5119",-474.600238542709
"5120",-575
"5121",-37.2663496771827
"5122",-108500
"5123",-30061
"5124",-2251
"5125",4047.3500493118
"5126",3213.28545374225
"5127",139.450954555447
"5128",1351.99342350119
"5129",-4453.19784663839
"5130",-6275.2517899839
"5131",-674.03476642986
"5132",3098.53851170412
"5133",-780
"5134",-424.056940522617
"5135",4229.47675524777
"5136",-526.683423258873
"5137",-272.030635790688
"5138",-67562
"5139",2500.85459512722
"5140",30273.9743039812
"5141",-995
"5142",-39.9411702575844
"5143",-98.6426976209102
"5144",10.6884955402216
"5145",-68.8685502877474
"5146",-69.7147802283925
"5147",-33.1213807621473
"5148",-69.7146301528625
"5149",-69.7137297897972
"5150",1526.40628227103
"5151",-69.7134711730387
"5152",-25.3784381775749
"5153",-98.6417462047127
"5154",-68.8667235594297
"5155",-68.8665713333253
"5156",-21644
"5157",-3.34140995986525
"5158",-68.8655057155651
"5159",-98.6410611555104
"5160",-11.1005365664233
"5161",-69.7115050317191
"5162",2.9467983376095
"5163",358.739341731394
"5164",252.922412835117
"5165",-68.8648967525363
"5166",-2735
"5167",-52998
"5168",-13136.6715683517
"5169",-2994.78252577125
"5170",-98.6414036868885
"5171",-69.7124055092595
"5172",30.5605823054879
"5173",30.5605823054879
"5174",-98.6412514037297
"5175",-69.712105216983
"5176",-3.34140995986525
"5177",-4182
"5178",-98.6407566542147
"5179",-6545
"5180",-46265
"5181",-80450
"5182",-20916
"5183",-98.6406424733033
"5184",-68.8647445213034
"5185",-98.6407186424483
"5186",-42191.3174571614
"5187",-1203
"5188",-13094
"5189",-15929
"5190",-13793
"5191",-2352
"5192",-1271.86182829944
"5193",-2759
"5194",6520.87272667961
"5195",-34082
"5196",-27090.8772118607
"5197",-19252
"5198",-3591
"5199",440.301082582059
"5200",-69.1864724672099
"5201",-70.032585110566
"5202",367.024274718881
"5203",-4116.93912390315
"5204",-476.339127431598
"5205",-575
"5206",-38.224683010516
"5207",-108500
"5208",-30061
"5209",-2251
"5210",4041.33060486735
"5211",3212.48545374225
"5212",138.520398999892
"5213",1351.24620127897
"5214",-4469.19784663839
"5215",-6294.54067887279
"5216",-675.93476642986
"5217",3096.42184503746
"5218",-780
"5219",-425.445829411506
"5220",4228.67675524777
"5221",-528.230645481095
"5222",-272.930635790688
"5223",-67562
"5224",2499.75459512722
"5225",30270.5631928701
"5226",-995
"5227",-40.2606147020289
"5228",-98.9621420653546
"5229",10.3690510957771
"5230",-69.1879947321918
"5231",-70.0342246728369
"5232",-33.4408252065918
"5233",-70.0340745973069
"5234",-70.0331742342416
"5235",1526.08683782658
"5236",-70.0329156174831
"5237",-25.6978826220193
"5238",-98.9611906491571
"5239",-69.1861680038741
"5240",-69.1860157777697
"5241",-21644
"5242",-3.6608544043097
"5243",-69.1849501600095
"5244",-98.9605055999548
"5245",-11.4199810108677
"5246",-70.0309494761636
"5247",2.62735389316505
"5248",358.419897286949
"5249",252.602968390673
"5250",-69.1843411969807
"5251",-2735
"5252",-52998
"5253",-13185.3271239072
"5254",-3005.86030354903
"5255",-98.9608481313329
"5256",-70.0318499537039
"5257",30.2411378610435
"5258",30.2411378610435
"5259",-98.9606958481741
"5260",-70.0315496614275
"5261",-3.6608544043097
"5262",-4182
"5263",-98.9602010986591
"5264",-6545
"5265",-46265
"5266",-80450
"5267",-20916
"5268",-98.9600869177478
"5269",-69.1841889657478
"5270",-98.9601630868928
"5271",-42312.3369016058
"5272",-1203
"5273",-13094
"5274",-15929
"5275",-13793
"5276",-2352
"5277",-1287.65349496611
"5278",-2759
"5279",6518.52828223516
"5280",-34082
"5281",-27182.2577674162
"5282",-19252
"5283",-3591
"5284",439.981638137615
"5285",-69.5059169116543
"5286",-70.3520295550104
"5287",366.704830274437
"5288",-4128.94745723648
"5289",-478.078016320487
"5290",-575
"5291",-39.1830163438494
"5292",-108500
"5293",-30061
"5294",-2251
"5295",4035.31116042291
"5296",3211.68545374225
"5297",137.589843444336
"5298",1350.49897905675
"5299",-4485.19784663839
"5300",-6313.82956776168
"5301",-677.83476642986
"5302",3094.30517837079
"5303",-780
"5304",-426.834718300395
"5305",4227.87675524777
"5306",-529.777867703318
"5307",-273.830635790688
"5308",-67562
"5309",2498.65459512722
"5310",30267.152081759
"5311",-995
"5312",-40.5800591464733
"5313",-99.2815865097991
"5314",10.0496066513327
"5315",-69.5074391766363
"5316",-70.3536691172813
"5317",-33.7602696510362
"5318",-70.3535190417514
"5319",-70.352618678686
"5320",1525.76739338214
"5321",-70.3523600619275
"5322",-26.0173270664638
"5323",-99.2806350936016
"5324",-69.5056124483186
"5325",-69.5054602222141
"5326",-21644
"5327",-3.98029884875414
"5328",-69.504394604454
"5329",-99.2799500443993
"5330",-11.7394254553121
"5331",-70.350393920608
"5332",2.30790944872061
"5333",358.100452842505
"5334",252.283523946228
"5335",-69.5037856414251
"5336",-2735
"5337",-52998
"5338",-13233.9826794628
"5339",-3016.93808132681
"5340",-99.2802925757773
"5341",-70.3512943981484
"5342",29.921693416599
"5343",29.921693416599
"5344",-99.2801402926186
"5345",-70.3509941058719
"5346",-3.98029884875414
"5347",-4182
"5348",-99.2796455431036
"5349",-6545
"5350",-46265
"5351",-80450
"5352",-20916
"5353",-99.2795313621922
"5354",-69.5036334101923
"5355",-99.2796075313372
"5356",-42433.3563460502
"5357",-1203
"5358",-13094
"5359",-15929
"5360",-13793
"5361",-2352
"5362",-1303.44516163277
"5363",-2759
"5364",6516.18383779072
"5365",-34082
"5366",-27273.6383229718
"5367",-19252
"5368",-3591
"5369",439.66219369317
"5370",-69.8253613560987
"5371",-70.6714739994549
"5372",366.385385829992
"5373",-4140.95579056981
"5374",-479.816905209375
"5375",-575
"5376",-40.1413496771827
"5377",-108500
"5378",-30061
"5379",-2251
"5380",4029.29171597846
"5381",3210.88545374225
"5382",136.659287888781
"5383",1349.75175683452
"5384",-4501.19784663839
"5385",-6333.11845665057
"5386",-679.73476642986
"5387",3092.18851170412
"5388",-780
"5389",-428.223607189284
"5390",4227.07675524777
"5391",-531.32508992554
"5392",-274.730635790688
"5393",-67562
"5394",2497.55459512722
"5395",30263.7409706479
"5396",-995
"5397",-40.8995035909178
"5398",-99.6010309542435
"5399",9.73016220688823
"5400",-69.8268836210807
"5401",-70.6731135617258
"5402",-34.0797140954807
"5403",-70.6729634861958
"5404",-70.6720631231305
"5405",1525.44794893769
"5406",-70.671804506372
"5407",-26.3367715109082
"5408",-99.600079538046
"5409",-69.825056892763
"5410",-69.8249046666586
"5411",-21644
"5412",-4.29974329319859
"5413",-69.8238390488984
"5414",-99.5993944888437
"5415",-12.0588698997566
"5416",-70.6698383650525
"5417",1.98846500427616
"5418",357.78100839806
"5419",251.964079501784
"5420",-69.8232300858696
"5421",-2735
"5422",-52998
"5423",-13282.6382350183
"5424",-3028.01585910458
"5425",-99.5997370202218
"5426",-70.6707388425928
"5427",29.6022489721546
"5428",29.6022489721546
"5429",-99.599584737063
"5430",-70.6704385503164
"5431",-4.29974329319859
"5432",-4182
"5433",-99.599089987548
"5434",-6545
"5435",-46265
"5436",-80450
"5437",-20916
"5438",-99.5989758066367
"5439",-69.8230778546367
"5440",-99.5990519757817
"5441",-42554.3757904947
"5442",-1203
"5443",-13094
"5444",-15929
"5445",-13793
"5446",-2352
"5447",-1319.23682829944
"5448",-2759
"5449",6513.83939334627
"5450",-34082
"5451",-27365.0188785273
"5452",-19252
"5453",-3591
"5454",439.342749248726
"5455",-70.1448058005432
"5456",-70.9909184438993
"5457",366.065941385548
"5458",-4152.96412390315
"5459",-481.555794098264
"5460",-575
"5461",-41.099683010516
"5462",-108500
"5463",-30061
"5464",-2251
"5465",4023.27227153402
"5466",3210.08545374225
"5467",135.728732333225
"5468",1349.0045346123
"5469",-4517.19784663839
"5470",-6352.40734553945
"5471",-681.63476642986
"5472",3090.07184503746
"5473",-780
"5474",-429.612496078173
"5475",4226.27675524777
"5476",-532.872312147762
"5477",-275.630635790688
"5478",-67562
"5479",2496.45459512722
"5480",30260.3298595368
"5481",-995
"5482",-41.2189480353622
"5483",-99.920475398688
"5484",9.41071776244379
"5485",-70.1463280655252
"5486",-70.9925580061702
"5487",-34.3991585399251
"5488",-70.9924079306402
"5489",-70.9915075675749
"5490",1525.12850449325
"5491",-70.9912489508164
"5492",-26.6562159553526
"5493",-99.9195239824905
"5494",-70.1445013372074
"5495",-70.144349111103
"5496",-21644
"5497",-4.61918773764303
"5498",-70.1432834933428
"5499",-99.9188389332882
"5500",-12.378314344201
"5501",-70.9892828094969
"5502",1.66902055983172
"5503",357.461563953616
"5504",251.644635057339
"5505",-70.142674530314
"5506",-2735
"5507",-52998
"5508",-13331.2937905739
"5509",-3039.09363688236
"5510",-99.9191814646662
"5511",-70.9901832870373
"5512",29.2828045277101
"5513",29.2828045277101
"5514",-99.9190291815075
"5515",-70.9898829947608
"5516",-4.61918773764303
"5517",-4182
"5518",-99.9185344319925
"5519",-6545
"5520",-46265
"5521",-80450
"5522",-20916
"5523",-99.9184202510811
"5524",-70.1425222990811
"5525",-99.9184964202261
"5526",-42675.3952349391
"5527",-1203
"5528",-13094
"5529",-15929
"5530",-13793
"5531",-2352
"5532",-1335.02849496611
"5533",-2759
"5534",6511.49494890183
"5535",-34082
"5536",-27456.3994340829
"5537",-19252
"5538",-3591
"5539",439.023304804282
"5540",-70.4642502449876
"5541",-71.3103628883438
"5542",365.746496941103
"5543",-4164.97245723648
"5544",-483.294682987153
"5545",-575
"5546",-42.0580163438494
"5547",-108500
"5548",-30061
"5549",-2251
"5550",4017.25282708957
"5551",3209.28545374225
"5552",134.79817677767
"5553",1348.25731239008
"5554",-4533.19784663839
"5555",-6371.69623442834
"5556",-683.53476642986
"5557",3087.95517837079
"5558",-780
"5559",-431.001384967062
"5560",4225.47675524777
"5561",-534.419534369984
"5562",-276.530635790688
"5563",-67562
"5564",2495.35459512722
"5565",30256.9187484256
"5566",-995
"5567",-41.5383924798067
"5568",-100.239919843132
"5569",9.09127331799934
"5570",-70.4657725099696
"5571",-71.3120024506147
"5572",-34.7186029843695
"5573",-71.3118523750847
"5574",-71.3109520120194
"5575",1524.8090600488
"5576",-71.3106933952609
"5577",-26.9756603997971
"5578",-100.238968426935
"5579",-70.4639457816519
"5580",-70.4637935555475
"5581",-21644
"5582",-4.93863218208748
"5583",-70.4627279377873
"5584",-100.238283377733
"5585",-12.6977587886455
"5586",-71.3087272539414
"5587",1.34957611538727
"5588",357.142119509172
"5589",251.325190612895
"5590",-70.4621189747585
"5591",-2735
"5592",-52998
"5593",-13379.9493461294
"5594",-3050.17141466014
"5595",-100.238625909111
"5596",-71.3096277314817
"5597",28.9633600832657
"5598",28.9633600832657
"5599",-100.238473625952
"5600",-71.3093274392052
"5601",-4.93863218208748
"5602",-4182
"5603",-100.237978876437
"5604",-6545
"5605",-46265
"5606",-80450
"5607",-20916
"5608",-100.237864695526
"5609",-70.4619667435256
"5610",-100.237940864671
"5611",-42796.4146793836
"5612",-1203
"5613",-13094
"5614",-15929
"5615",-13793
"5616",-2352
"5617",-1350.82016163277
"5618",-2759
"5619",6509.15050445738
"5620",-34082
"5621",-27547.7799896384
"5622",-19252
"5623",-3591
"5624",438.703860359837
"5625",-70.7836946894321
"5626",-71.6298073327882
"5627",365.427052496659
"5628",-4176.98079056981
"5629",-485.033571876042
"5630",-575
"5631",-43.0163496771827
"5632",-108500
"5633",-30061
"5634",-2251
"5635",4011.23338264513
"5636",3208.48545374225
"5637",133.867621222114
"5638",1347.51009016786
"5639",-4549.19784663839
"5640",-6390.98512331723
"5641",-685.43476642986
"5642",3085.83851170412
"5643",-780
"5644",-432.390273855951
"5645",4224.67675524776
"5646",-535.966756592206
"5647",-277.430635790688
"5648",-67562
"5649",2494.25459512722
"5650",30253.5076373145
"5651",-995
"5652",-41.8578369242511
"5653",-100.559364287577
"5654",8.7718288735549
"5655",-70.7852169544141
"5656",-71.6314468950591
"5657",-35.038047428814
"5658",-71.6312968195291
"5659",-71.6303964564638
"5660",1524.48961560436
"5661",-71.6301378397053
"5662",-27.2951048442415
"5663",-100.558412871379
"5664",-70.7833902260963
"5665",-70.7832379999919
"5666",-21644
"5667",-5.25807662653192
"5668",-70.7821723822317
"5669",-100.557727822177
"5670",-13.0172032330899
"5671",-71.6281716983858
"5672",1.03013167094283
"5673",356.822675064727
"5674",251.00574616845
"5675",-70.7815634192029
"5676",-2735
"5677",-52998
"5678",-13428.604901685
"5679",-3061.24919243792
"5680",-100.558070353555
"5681",-71.6290721759261
"5682",28.6439156388213
"5683",28.6439156388213
"5684",-100.557918070396
"5685",-71.6287718836497
"5686",-5.25807662653192
"5687",-4182
"5688",-100.557423320881
"5689",-6545
"5690",-46265
"5691",-80450
"5692",-20916
"5693",-100.55730913997
"5694",-70.78141118797
"5695",-100.557385309115
"5696",-42917.434123828
"5697",-1203
"5698",-13094
"5699",-15929
"5700",-13793
"5701",-2352
"5702",-1366.61182829944
"5703",-2759
"5704",6506.80606001294
"5705",-34082
"5706",-27639.160545194
"5707",-19252
"5708",-3591
"5709",438.384415915393
"5710",-71.1031391338765
"5711",-71.9492517772326
"5712",365.107608052214
"5713",-4188.98912390315
"5714",-486.772460764931
"5715",-575
"5716",-43.974683010516
"5717",-108500
"5718",-30061
"5719",-2251
"5720",4005.21393820069
"5721",3207.68545374225
"5722",132.937065666559
"5723",1346.76286794563
"5724",-4565.19784663839
"5725",-6410.27401220612
"5726",-685.43476642986
"5727",3083.72184503746
"5728",-780
"5729",-433.77916274484
"5730",4223.87675524776
"5731",-537.513978814429
"5732",-278.330635790688
"5733",-67562
"5734",2493.15459512722
"5735",30250.0965262034
"5736",-995
"5737",-42.1772813686955
"5738",-100.878808732021
"5739",8.45238442911045
"5740",-71.1046613988585
"5741",-71.9508913395036
"5742",-35.3574918732584
"5743",-71.9507412639736
"5744",-71.9498409009083
"5745",1524.17017115991
"5746",-71.9495822841498
"5747",-27.614549288686
"5748",-100.877857315824
"5749",-71.1028346705408
"5750",-71.1026824444364
"5751",-21644
"5752",-5.57752107097637
"5753",-71.1016168266762
"5754",-100.877172266621
"5755",-13.3366476775344
"5756",-71.9476161428302
"5757",0.710687226498386
"5758",356.503230620283
"5759",250.686301724006
"5760",-71.1010078636474
"5761",-2735
"5762",-52998
"5763",-13477.2604572406
"5764",-3072.32697021569
"5765",-100.877514798
"5766",-71.9485166203706
"5767",28.3244711943768
"5768",28.3244711943768
"5769",-100.877362514841
"5770",-71.9482163280941
"5771",-5.57752107097637
"5772",-4182
"5773",-100.876867765326
"5774",-6545
"5775",-46265
"5776",-80450
"5777",-20916
"5778",-100.876753584414
"5779",-71.1008556324145
"5780",-100.876829753559
"5781",-43038.4535682725
"5782",-1203
"5783",-13094
"5784",-15929
"5785",-13793
"5786",-2352
"5787",-1382.40349496611
"5788",-2759
"5789",6504.46161556849
"5790",-34082
"5791",-27730.5411007496
"5792",-19252
"5793",-3591
"5794",438.064971470948
"5795",-71.422583578321
"5796",-72.2686962216771
"5797",364.78816360777
"5798",-4200.99745723648
"5799",-488.51134965382
"5800",-575
"5801",-44.9330163438494
"5802",-108500
"5803",-30061
"5804",-2251
"5805",3999.19449375624
"5806",3206.88545374225
