"","-(stores_empty$stores_remain[i + ((j - 1) * nrow(bmp))] - incoming_runoff_test + outflow)"
"1063",-97.6383045210999
"1064",-19.8093195589383
"1065",-76.4431487924078
"1066",-77.0455497671042
"1067",-50.9960111640145
"1068",-77.0454429336762
"1069",-77.0448019972567
"1070",1059.17622353756
"1071",-77.0446178971914
"1072",-45.4840859343189
"1073",-97.6376272417729
"1074",-76.4418484095375
"1075",-76.441740045192
"1076",-21641.350350152
"1077",-29.7967099149323
"1078",-76.4409814698373
"1079",-97.6371395796289
"1080",-35.320155973838
"1081",-77.0432182711674
"1082",-25.3203582455435
"1083",227.9556895941
"1084",152.628384278106
"1085",-76.4405479707321
"1086",-2738.05576098401
"1087",-52090.2609964101
"1088",-13527.6599865102
"1089",-3082.69038557728
"1090",-97.6373834155252
"1091",-77.0438592890774
"1092",-5.66308830230807
"1093",-5.66308830230807
"1094",-97.6372750105647
"1095",-77.0436455216942
"1096",-29.7967099149323
"1097",-4184.5335776962
"1098",-97.6369228159947
"1099",-6558.638943619
"1100",-45746.0030619427
"1101",-80668.9304651563
"1102",-20969.5584497479
"1103",-97.6368415346679
"1104",-76.4404396027358
"1105",-97.6368957567712
"1106",-40233.4931036458
"1107",-1204.32320858981
"1108",-13080.1827859103
"1109",-15971.2286351471
"1110",-13804.2288560832
"1111",-2257.34425679853
"1112",-2092.73382110466
"1113",-2764.64535341305
"1114",4693.15084701531
"1115",-34172.6348450572
"1116",-26824.5842766419
"1117",-19288.5974004009
"1118",-3598.95652386658
"1119",305.213942942553
"1120",-74.7428777721565
"1121",-75.3738770316085
"1122",250.566831993742
"1123",-3940.35502460574
"1124",-481.231722152378
"1125",-573.560793262218
"1126",-97.9451025841137
"1127",-108797.351718136
"1128",-28794.4547971186
"1129",-2253.21587017657
"1130",2577.71901040955
"1131",2337.78576211287
"1132",35.8775009490717
"1133",953.567082309739
"1134",-4492.28313986592
"1135",-6091.86084526106
"1136",-641.756435981591
"1137",2155.82730816353
"1138",-763.883987691179
"1139",-417.917228713665
"1140",3095.62334289664
"1141",-506.042769511326
"1142",-268.75335550492
"1143",-67745.692601168
"1144",1784.52037602708
"1145",22327.4962794286
"1146",-995.722439206221
"1147",-53.1710516421911
"1148",-96.9484618792475
"1149",-15.4133347760306
"1150",-74.7440130206177
"1151",-75.375099756014
"1152",-48.0851069337294
"1153",-75.3749878352798
"1154",-75.3743163780785
"1155",1114.95247227745
"1156",-75.3741235113434
"1157",-42.3107090740483
"1158",-96.947752348524
"1159",-74.7426507147536
"1160",-74.7425371902012
"1161",-21673.3162159874
"1162",-25.8763151489767
"1163",-74.7417424922105
"1164",-96.9472414643731
"1165",-31.6627824487827
"1166",-75.3726572364611
"1167",-21.1868038762837
"1168",244.1500081462
"1169",165.235688291349
"1170",-74.7412883502907
"1171",-2740.57879500524
"1172",-52110.1281867153
"1173",-13358.5914144393
