"","-(stores_empty$stores_remain[i + ((j - 1) * nrow(bmp))] - incoming_runoff_test + outflow)"
"518",0.0655234240730194
"519",287.846214275393
"520",-49.3327954100007
"521",-95.1994092972628
"522",-13861.4514704029
"523",-53.6430795575306
"524",29.6147253287584
"525",-810.98717501536
"526",-4021.9820871033
"527",-3422.95903602567
"528",-4641.00353612553
"529",-686.97976060835
"530",256.192379784584
"531",133.450695795665
"532",-334.289561770634
"533",-11058.5872247614
"534",-888.322070379056
"535",-671.035998040816
"536",-494.578007884277
"537",-14491.5854809443
"538",-3287.39622240872
"539",-9102.25899929275
"540",-7249.05709527533
"541",-16.7675915753965
"542",-10090.4284518618
"543",-752.343962797932
"544",-689.72654693629
"545",-9916.44373289303
"546",-1549.40834870323
"547",954.618312874976
"548",-580.285990344733
"549",-177657.000377582
"550",-7154.19664958119
"551",-614.238431302256
"552",-632.719914849556
"553",-1912.02792209929
"554",-2105.28662413868
"555",4422.57684097255
"556",-740.611186447342
"557",-1504.24967233138
"558",-1757.77816312165
"559",-842.452767322479
"560",-1743.42445275086
"561",-1400.88933819423
"562",-1508.44724194141
"563",-1496.86112516563
"564",-1615.38889068753
"565",-1585.19176265693
"566",-1620.41672976418
"567",-882.786316713278
"568",-270.406939578243
"569",-1682.83242657648
"570",-603.230864360382
"571",-1349.36181268477
"572",-979.73982784704
"573",-1507.03942009625
"574",-1775.02668171005
"575",-1963.31129220576
"576",-1605.93566236344
"577",-49508.6583757354
"578",-14727.7509601149
"579",-3476.48782173096
"580",-14834.5697211417
"581",-14338.0954607236
"582",-5578.4064976077
"583",-6870.95426894287
"584",-6343.09865074306
"585",-6606.68139585825
"586",-5226.14322613142
"587",-4248.89013160443
"588",-350.093738520003
"589",-792.035838712106
"590",-55.425085639089
"591",-455.286170777958
"592",-933.202358293027
"593",-281.359468671102
"594",-62.115300231756
"595",-1031.72634342482
"596",-471.87951204977
"597",-450.210569043532
"598",2158.32515178602
"599",2254.8756855089
"600",-679.102166267317
"601",-429.639743653216
"602",-697.010162073448
"603",-827.820851721543
"604",-491.309856373168
"605",599.031790877266
"606",831.769725222397
"607",60.9658676244707
"608",10.930509621889
"609",47.9345932235631
"610",1.76418723549073
"611",-7.55234601248987
"612",52.5566715637346
"613",184.018554157789
"614",72.9972740605722
"615",2.03709643224565
"616",-7.55206408278396
"617",1.98273582591365
"618",101.505982587502
"619",-7.55214640642206
"620",-7.55215736242011
"621",83.3642254258033
"622",87.8850202289845
"623",277.298645062074
"624",1.76514362712701
"625",518.41234418607
"626",4717.72858683722
"627",-3554.09881761391
"628",2342.60715248021
"629",-665.663241188498
"630",-958.410679345115
"631",1564.82609289701
"632",-10431.242574166
"633",-8388.71419888133
"634",-17450.1460376245
"635",-1172.21678025355
"636",-1200.41036521222
"637",-198.113585067205
"638",-2969.56156111129
"639",-958.410438787977
"640",1.76512972736731
"641",72.0700844053971
"642",2.03766029549142
"643",86.2922116356591
"644",90.8751239722036
"645",383.951304641754
"646",101.689791755071
"647",54.6388776654005
"648",86.7627437159388
"649",95.37749747676
"650",142.102305955638
"651",-41698.2279317904
"652",-2054.60075608586
"653",-7766.80698721
"654",-9199.02154549696
"655",-4524.44749637224
"656",-13714.512603628
"657",57.8602589266809
"658",52.5572863746186
"659",120.693854455985
"660",44.2357017803182
"661",11.353886717634
"662",11.353886717634
"663",67.7396190377294
"664",21.8845119948685
"665",20.5202538425972
"666",4812.88825334764
"667",72.0670056230658
"668",4614.89468500213
"669",1.9824239386494
"670",44.2357017856873
"671",-245.628776371774
"672",-757.588715114233
"673",-706.821163338131
"674",-285.55853981024
"675",-450.814811514094
"676",-62.0090509312158
"677",-675.497712838227
"678",-948.876129395037
"679",924.14760517473
"680",-696.243894677479
"681",-827.821114280569
"682",11.7694703911617
"683",-7.55236286415098
"684",106.401066258879
"685",286.948293688893
"686",125.329916059878
"687",109.397302933472
"688",-7.55241187092848
"689",59.9125403177117
"690",30.1368720894183
"691",2.03712095108815
"692",323.67436366727
"693",-42.6975952876274
"694",-94.4677957065372
"695",-13859.4614143275
"696",-48.9534622010133
"697",43.0683221469902
"698",-82.1672577655144
"699",-4018.98283311418
"700",-3421.94971298539
"701",-4641.6588791095
"702",-679.910963479405
"703",361.302103972435
"704",195.871821668893
"705",-332.26741037807
"706",-11056.5684953281
"707",-888.803340945272
"708",-671.901629413534
"709",-494.957564269757
"710",-14115.5576368332
"711",-3287.89684815934
"712",-9019.22032670368
"713",-7211.98605852069
"714",30.6679835804097
"715",-10089.4191206477
"716",-747.814379934557
"717",-678.60565714011
"718",-9914.43083117992
"719",-751.542122250943
"720",1110.19670253433
"721",-580.901620907336
"722",-177739.036967035
"723",-7151.15362882661
"724",-613.053149217113
"725",-633.480052085181
"726",-1914.28965026652
"727",-2092.1593389603
"728",5093.49267803399
"729",-741.668504318992
"730",-1501.03604134871
"731",-1760.68258964907
"732",-843.790631718998
"733",-1720.83784543808
"734",-1398.47564279948
"735",-1510.63686390016
"736",-1495.85176991991
"737",-1618.47017581726
"738",-1586.15712363836
"739",-1623.48407761117
"740",-884.235314963798
"741",-230.031354270689
"742",-1642.29110305821
"743",-505.793323766738
"744",-1298.00852396153
"745",-967.10425417012
"746",-1506.80687367363
"747",-1774.99206341052
"748",-1965.4313246749
"749",-1601.74584904498
"750",-49502.2163243582
"751",-14725.7321868144
"752",-3480.7682649541
"753",-14833.5602763886
"754",-14335.0521002954
"755",-5576.38771914641
"756",-6822.71436742808
"757",-6347.10216368677
"758",-6608.35195214743
"759",-5206.42570022713
"760",-4229.35634428794
"761",-346.220857194623
"762",-793.234786646714
"763",-16.0898607356013
"764",-439.539685830608
"765",-934.790179633814
"766",-280.174208063382
"767",-56.4569692619993
"768",-1029.73116320053
"769",-471.213466534541
"770",-450.467821925307
"771",2428.20601571672
"772",2528.40792141042
"773",-679.989967394871
"774",-427.421558774607
"775",-696.992225917437
"776",-828.135327341355
"777",-490.725221371513
"778",663.844932607036
"779",921.081596883234
"780",69.140491117105
"781",13.8382533247779
"782",54.737503621365
"783",3.70705489770613
"784",-6.59016606058822
"785",59.8461165236599
"786",205.146092022351
"787",82.4383613885856
"788",4.00869137832999
"789",-6.58985445407116
"790",3.94860860291041
"791",113.947986602561
"792",-6.58994544335538
"793",-6.58995755261638
"794",93.8965707922621
"795",98.8932387326203
"796",308.24513986393
"797",3.70811196214623
"798",574.739228369399
"799",5216.08875972067
"800",-3551.45790367853
"801",2590.95454279976
"802",-642.706740260972
"803",-960.067943837583
"804",1803.96568162302
"805",-10426.4714048801
"806",-8387.70476364108
"807",-17446.6528420252
"808",-1171.57293256094
"809",-1199.4009299714
"810",-187.958874723402
"811",-2972.05926929844
"812",-960.067677958642
"813",3.70809659925393
"814",81.4135728223395
"815",4.00931459560162
"816",97.1327660768396
"817",102.198090238283
"818",426.124395188839
"819",114.151144103558
"820",62.1475022149748
"821",97.6528278497803
"822",107.174397795951
"823",158.817607167343
"824",-41751.6618661309
"825",-1208.10054327619
"826",-7717.77380457714
"827",-9206.17103566623
"828",-4477.58714511318
"829",-13734.1193396824
"830",65.7079762406006
"831",59.846796051479
"832",135.1556344572
"833",50.6492551840944
"834",14.3061964306013
"835",14.3061964306013
"836",76.6272689949173
"837",25.9453085791237
"838",24.4374443055607
"839",5321.26523323218
"840",81.4101699576575
"841",5102.43023663978
"842",3.94826388540781
"843",50.6492551900287
"844",-240.475665112662
"845",-756.71208863503
"846",-706.802338426355
"847",-281.507684351669
"848",-448.654967112069
"849",-53.0319334853789
"850",-665.979928224708
"851",-949.529757050654
"852",1071.040335544
"853",-697.17892452657
"854",-828.135617538172
"855",14.7655257539741
"856",-6.59018468610839
"857",119.358342239346
"858",318.910540977783
"859",140.279702545713
"860",122.669972248106
"861",-6.59023885149405
"862",67.9762872517399
"863",35.0663381573103
"864",4.00871847810327
"865",359.502513059146
"866",-36.062395165254
"867",-93.7361821158116
"868",-13864.4365545159
"869",-44.2638448444961
"870",56.5219189652221
"871",646.652659484331
"872",-4022.15982535508
"873",-3424.4730205861
"874",-4642.31422209348
"875",-672.842166350459
"876",466.411828160286
"877",258.292947542121
"878",-330.245258985505
"879",-11061.6153189113
"880",-889.284611511488
"881",-672.767260786252
"882",-495.337120655236
"883",-13739.5297927221
"884",-3288.39747390997
"885",-8936.18165411461
"886",-7174.91502176604
"887",78.1035587362159
"888",-10091.9424486829
"889",-743.284797071181
"890",-667.48476734393
"891",-9919.46308546268
"892",46.3241042013483
"893",1265.77509219368
"894",-581.51725146994
"895",-177821.073556488
"896",-7158.76118071306
"897",-611.867867131971
"898",-634.240189320807
"899",-1913.28030873311
"900",-2079.03205378191
"901",5764.40851509543
"902",-742.725822190642
"903",-1497.82241036605
"904",-1763.5870161765
"905",-845.128496115516
"906",-1698.25123812531
"907",-1396.06194740472
"908",-1512.8264858589
"909",-1496.13128950855
"910",-1617.46081928144
"911",-1587.12248461979
"912",-1622.47472752787
"913",-885.684313214319
"914",-189.655768963136
"915",-1601.74977953994
"916",-408.355783173094
"917",-1246.65523523829
"918",-954.4686804932
"919",-1506.57432725101
"920",-1774.957445111
"921",-1964.42198701235
"922",-1597.55603572651
"923",-49518.3214528012
"924",-14730.7791200657
"925",-3485.04870817724
"926",-14836.0838882715
"927",-14342.6605013658
"928",-5581.43466529964
"929",-6774.4744659133
"930",-6351.10567663049
"931",-6610.0225084366
"932",-5186.70817432284
"933",-4209.82255697145
"934",-342.347975869243
"935",-794.433734581322
"936",23.2453641678864
"937",-423.793200883259
"938",-936.3780009746
"939",-278.988947455662
"940",-50.7986382922427
"941",-1027.73598297624
"942",-470.547421019312
"943",-450.725074807083
"944",2698.08687964741
"945",2801.94015731194
"946",-680.877768522425
"947",-425.203373895998
"948",-696.974289761425
"949",-828.449802961166
"950",-490.140586369858
"951",728.658074336807
"952",1010.39346854407
"953",77.3151146097393
"954",16.7459970276668
"955",61.540414019167
"956",5.64992255992153
"957",-5.62798610868657
"958",67.1355614835852
"959",226.273629886914
"960",91.8794487165991
"961",5.98028632441432
"962",-5.62764482535836
"963",5.91448137990717
"964",126.389990617619
"965",-5.62774448028869
"966",-5.62775774281265
"967",104.428916158721
"968",109.901457236256
"969",339.191634665786
"970",5.65108029716545
"971",631.066112552728
"972",5714.44893260412
"973",-3548.81698974315
"974",2839.30193311931
"975",-619.750239333445
"976",-959.058541663385
"977",2043.10527034902
"978",-10438.3993280948
"979",-8390.22835174171
"980",-17455.3858310235
"981",-1170.92908486833
"982",-1201.3144628517
"983",-177.804164379599
"984",-2974.55697748559
"985",-959.058250462639
"986",5.65106347114055
"987",90.7570612392819
"988",5.98096889571183
"989",107.97332051802
"990",113.521056504363
"991",468.297485735925
"992",126.612496452045
"993",69.6561267645492
"994",108.542911983622
"995",118.971298115142
"996",175.532908379047
"997",-41805.0958004714
"998",-361.600330466512
"999",-7668.74062194428
"1000",-9213.3205258355
"1001",-4430.72679385411
"1002",-13753.7260757368
"1003",73.5556935545202
"1004",67.1363057283395
"1005",149.617414458415
"1006",57.0628085878706
"1007",17.2585061435686
"1008",17.2585061435686
"1009",85.5149189521052
"1010",30.0061051633789
"1011",28.3546347685241
"1012",5829.64221311673
"1013",90.7533342922492
"1014",5589.96578827743
"1015",5.91410383216623
"1016",57.06280859437
"1017",-235.322553853551
"1018",-755.835462155826
"1019",-706.783513514579
"1020",-277.456828893097
"1021",-446.495122710044
"1022",-44.0548160395419
"1023",-656.462143611188
"1024",-950.183384706272
"1025",1217.93306591327
"1026",-698.113954375662
"1027",-828.450120795776
"1028",17.7615811167864
"1029",-5.6280065080658
"1030",132.315618219812
"1031",350.872788266672
"1032",155.229489031548
"1033",135.942641562741
"1034",-5.62806583205962
"1035",76.040034185768
"1036",39.9958042252022
"1037",5.9803160051184
"1038",395.330662451022
"1039",-29.4271950428806
"1040",-93.004568525086
"1041",-13862.4464984406
"1042",-39.5742274879789
"1043",69.975515783454
"1044",1375.47257673418
"1045",-4019.16057136596
"1046",-3423.46369754581
"1047",-4642.96956507745
"1048",-665.773369221514
"1049",571.521552348137
"1050",320.714073415349
"1051",-328.22310759294
"1052",-11059.596589478
"1053",-889.765882077705
"1054",-673.632892158969
"1055",-495.716677040716
"1056",-13363.5019486109
"1057",-3288.89809966059
"1058",-8853.14298152554
"1059",-7137.8439850114
"1060",125.539133892022
"1061",-10090.9331174688
"1062",-738.755214207806
"1063",-656.36387754775
"1064",-9917.45018374958
"1065",844.190330653639
"1066",1421.35348185304
"1067",-582.132882032543
"1068",-177903.110145941
"1069",-7155.71815995848
"1070",-610.682585046828
"1071",-635.000326556433
"1072",-1914.28965026652
"1073",-2065.90476860353
"1074",6435.32435215687
"1075",-743.783140062293
"1076",-1494.60877938339
"1077",-1761.59699825948
"1078",-844.119138289812
"1079",-1675.66463081253
"1080",-1393.64825200996
"1081",-1515.01610781765
"1082",-1495.12193426283
"1083",-1618.47017581726
"1084",-1588.08784560122
"1085",-1623.48407761117
"1086",-884.674978131506
"1087",-149.280183655582
"1088",-1561.20845602168
"1089",-310.91824257945
"1090",-1195.30194651505
"1091",-941.833106816281
"1092",-1506.3417808284
"1093",-1774.92282681147
"1094",-1965.4313246749
"1095",-1593.36622240804
"1096",-49511.879401424
"1097",-14728.7603467652
"1098",-3489.32915140038
"1099",-14835.0744435183
"1100",-14339.6171409377
"1101",-5579.41588683835
"1102",-6726.23456439851
"1103",-6355.1091895742
"1104",-6611.69306472577
"1105",-5166.99064841854
"1106",-4190.28876965495
"1107",-338.475094543863
"1108",-795.63268251593
"1109",62.5805890713741
"1110",-408.046715935909
"1111",-935.368600093165
"1112",-277.803686847941
"1113",-45.140307322486
"1114",-1025.74080275195
"1115",-469.881375504083
"1116",-450.982327688858
"1117",2967.9677435781
"1118",3075.47239321346
"1119",-681.765569649978
"1120",-422.98518901739
"1121",-696.956353605414
"1122",-828.764278580978
"1123",-489.555951368204
"1124",793.471216066578
"1125",1099.70534020491
"1126",85.4897381023737
"1127",19.6537407305557
"1128",68.343324416969
"1129",7.59279022213692
"1130",-4.66580615678492
"1131",74.4250064435105
"1132",247.401167751476
"1133",101.320536044613
"1134",7.95188127049866
"1135",-4.66543519664556
"1136",7.88035415690392
"1137",138.831994632678
"1138",-4.66554351722201
"1139",-4.66555793300892
"1140",114.96126152518
"1141",120.909675739892
"1142",370.138129467641
"1143",7.59404863218466
"1144",687.392996736057
"1145",6212.80910548757
"1146",-3546.17607580777
"1147",3087.64932343887
"1148",-596.793738405919
"1149",-960.64786231827
"1150",2282.24485907502
"1151",-10433.6281588089
"1152",-8389.21891650146
"1153",-17451.8926354242
"1154",-1170.28523717572
"1155",-1200.30502761088
"1156",-167.649454035796
"1157",-2977.05468567275
"1158",-960.647811674662
"1159",7.59403034302716
"1160",100.100549656224
"1161",7.95262319582204
"1162",118.813874959201
"1163",124.844022770443
"1164",510.47057628301
"1165",139.073848800532
"1166",77.1647513141235
"1167",119.432996117463
"1168",130.768198434333
"1169",192.248209590752
"1170",-41858.5297348119
"1171",484.899882343163
"1172",-7619.70743931141
"1173",-9220.47001600477
"1174",-4383.86644259505
"1175",-13773.3328117913
"1176",81.4034108684398
"1177",74.4258154051999
"1178",164.07919445963
"1179",63.4763619916467
"1180",20.2108158565359
"1181",20.2108158565359
"1182",94.4025689092931
"1183",34.066901747634
"1184",32.2718252314876
"1185",6338.01919300128
"1186",100.096498626841
"1187",6077.50133991508
"1188",7.87994377892465
"1189",63.4763619987114
"1190",-230.169442594439
"1191",-754.958835676623
"1192",-706.764688602804
"1193",-273.405973434526
"1194",-444.335278308019
"1195",-35.077698593705
"1196",-646.944358997668
"1197",-950.83701236189
"1198",1364.82579628254
"1199",-699.048984224753
"1200",-828.76462405338
"1201",20.7576364795988
"1202",-4.66582833002322
"1203",145.272894200279
"1204",382.835035555562
