"","-(stores_empty$stores_remain[i + ((j - 1) * nrow(bmp))] - incoming_runoff_test + outflow)"
"1040",-348.932117255727
"1041",2297.31653126478
"1042",-108047.836875681
"1043",-6112.53571207583
"1044",-1798.86634866476
"1045",46939.6218433619
"1046",26553.164123331
"1047",3564.37899956226
"1048",12277.8607976588
"1049",9265.48075772881
"1050",4285.47341390769
"1051",-2.39280272165937
"1052",29226.9568346347
"1053",-329.121814067761
"1054",519.590236935616
"1055",34269.3285822204
"1056",166.633215480645
"1057",357.638562131723
"1058",-67116.2824419232
"1059",21951.2620104575
"1060",239061.287370344
"1061",-768.932406514684
"1062",556.813938835065
"1063",111.080307330489
"1064",941.25614692688
"1065",337.161968436539
"1066",330.736358039776
"1067",608.598103139401
"1068",330.737497596343
"1069",330.744334251483
"1070",12450.4352732896
"1071",330.746297985514
"1072",667.391972256154
"1073",111.087531643311
"1074",337.175839187155
"1075",337.176995073507
"1076",-15336.9761693422
"1077",834.723983129611
"1078",337.185086543957
"1079",111.092733372847
"1080",775.80722516795
"1081",330.761227329771
"1082",882.471734269758
"1083",3584.08291122595
"1084",2780.59165452202
"1085",337.189710534414
"1086",-2508.93615169803
"1087",-24471.7172950411
"1088",31254.2045883353
"1089",7086.59144273122
"1090",111.090132456621
"1091",330.754389805396
"1092",1092.14928033094
"1093",1092.14928033094
"1094",111.091288776199
"1095",330.756669990818
"1096",834.723983129611
"1097",-3729.86401569247
"1098",111.095045518279
"1099",-6318.92865026911
"1100",-24279.2548829443
"1101",-80223.9214260523
"1102",-20689.9317207833
"1103",111.095912519097
"1104",337.190866459707
"1105",111.095334149996
"1106",6504.2521292102
"1107",-976.428080873356
"1108",-8910.21104689663
"1109",-15702.4136008229
"1110",-8824.8997031112
"1111",-519.375105360776
"1112",33067.3516513031
"1113",-2532.41939283666
"1114",55971.1193757295
"1115",-33628.8044132301
"1116",41191.7036946723
"1117",-17357.1776394417
"1118",-3364.42605402349
"1119",4215.46949098701
"1120",338.18284323918
"1121",331.743782614318
"1122",3657.82056335028
"1123",1174.73262769748
"1124",1081.97389086424
"1125",-348.42750144603
"1126",2303.21455923636
"1127",-108046.827582993
"1128",-6059.079318576
"1129",-1797.85712176446
"1130",47049.2348385479
"1131",26613.0774361063
"1132",3573.08297054343
"1133",12305.8671833678
"1134",9299.01977727732
"1135",4310.53920277802
"1136",-0.871358084877364
"1137",29293.8964704263
"1138",-328.115389545591
"1139",521.866108000204
"1140",34346.4654763771
"1141",168.248468193772
"1142",359.160076779338
"1143",-67115.2875366597
"1144",22001.1442917309
"1145",239597.647386795
